name,type,start_time,duration,"mosi","miso"
"SPI","result",0.41415266,1.5e-05,0xFF,0x00
"SPI","disable",0.41417562,1.99999999e-08,,
"SPI","enable",0.41417686,1.99999999e-08,,
"SPI","result",0.41418284,1.5e-05,0x44,0xFF
"SPI","result",0.4142098,1.498e-05,0xFF,0xFF
"SPI","disable",0.41423848,1.99999995e-08,,
"SPI","enable",0.4142744,1.99999995e-08,,
"SPI","result",0.41428388,1.5e-05,0x05,0xFF
"SPI","result",0.41431232,1.5e-05,0xD2,0xFF
"SPI","result",0.41434076,1.5e-05,0xE5,0xFF
"SPI","result",0.41436922,1.498e-05,0xBE,0xFF
"SPI","result",0.41439764,1.5e-05,0xD1,0xFF
"SPI","result",0.41442608,1.5e-05,0x27,0xFF
"SPI","result",0.41445454,1.498e-05,0x55,0xFF
"SPI","result",0.41448296,1.5e-05,0x82,0xFF
"SPI","disable",0.41450766,1.99999999e-08,,
"SPI","enable",0.4145169,2.00000004e-08,,
"SPI","result",0.41452288,1.5e-05,0x44,0xFF
"SPI","result",0.41457128,1.498e-05,0xFF,0x00
"SPI","disable",0.41459422,2.00000004e-08,,
"SPI","enable",0.41459548,1.99999999e-08,,
"SPI","result",0.41460146,1.498e-05,0x44,0xFF
"SPI","result",0.4146284,1.498e-05,0xFF,0xFF
"SPI","disable",0.4146516,1.99999995e-08,,
"SPI","enable",0.41468754,1.99999999e-08,,
"SPI","result",0.41469702,1.498e-05,0xE5,0xFF
"SPI","result",0.41472544,1.5e-05,0x56,0xFF
"SPI","result",0.4147539,1.498e-05,0x2A,0xFF
"SPI","result",0.41478234,1.498e-05,0x3B,0xFF
"SPI","result",0.41481078,1.498e-05,0x76,0xFF
"SPI","result",0.41483922,1.498e-05,0x76,0xFF
"SPI","result",0.41488886,1.5e-05,0x96,0xFF
"SPI","result",0.4149173,1.5e-05,0x48,0xFF
"SPI","disable",0.414942,1.99999999e-08,,
"SPI","enable",0.41495124,1.99999999e-08,,
"SPI","result",0.41495722,1.5e-05,0x44,0xFF
"SPI","result",0.41498418,1.498e-05,0xFF,0x00
"SPI","disable",0.41500712,1.99999999e-08,,
"SPI","enable",0.41500836,1.99999999e-08,,
"SPI","result",0.41501436,1.5e-05,0x44,0xFF
"SPI","result",0.4150413,1.5e-05,0xFF,0xFF
"SPI","disable",0.4150645,2.00000004e-08,,
"SPI","enable",0.41510044,1.99999999e-08,,
"SPI","result",0.41510992,1.5e-05,0x05,0xFF
"SPI","result",0.41513836,1.5e-05,0x8E,0xFF
"SPI","result",0.4151668,1.5e-05,0x26,0xFF
"SPI","result",0.41528506,1.498e-05,0xD8,0xFF
"SPI","result",0.4153135,1.498e-05,0x5D,0xFF
"SPI","result",0.41534194,1.498e-05,0x01,0xFF
"SPI","result",0.41537036,1.5e-05,0xA7,0xFF
"SPI","result",0.4153988,1.498e-05,0x88,0xFF
"SPI","disable",0.4154235,1.99999999e-08,,
"SPI","enable",0.41543272,1.99999999e-08,,
"SPI","result",0.41543872,1.498e-05,0x44,0xFF
"SPI","result",0.41546566,1.498e-05,0xFF,0x00
"SPI","disable",0.41548862,1.99999999e-08,,
"SPI","enable",0.41548986,2.00000004e-08,,
"SPI","result",0.41549584,1.5e-05,0x44,0xFF
"SPI","result",0.41552278,1.5e-05,0xFF,0xFF
"SPI","disable",0.41555146,2.00000004e-08,,
"SPI","enable",0.4155874,1.99999999e-08,,
"SPI","result",0.41559688,1.498e-05,0xE2,0xFF
"SPI","result",0.4156253,1.5e-05,0x89,0xFF
"SPI","result",0.41565374,1.498e-05,0xCC,0xFF
"SPI","result",0.41568218,1.5e-05,0x63,0xFF
"SPI","result",0.41571062,1.498e-05,0x79,0xFF
"SPI","result",0.41573906,1.498e-05,0x95,0xFF
"SPI","result",0.4157675,1.498e-05,0x00,0xFF
"SPI","result",0.41579594,1.498e-05,0x4B,0xFF
"SPI","disable",0.41582064,1.99999999e-08,,
"SPI","enable",0.41582986,1.99999999e-08,,
"SPI","result",0.41583586,1.498e-05,0x44,0xFF
"SPI","result",0.41588426,1.498e-05,0xFF,0x00
"SPI","disable",0.4159072,1.99999995e-08,,
"SPI","enable",0.41590846,1.99999999e-08,,
"SPI","result",0.41591444,1.498e-05,0x44,0xFF
"SPI","result",0.41594138,1.498e-05,0xFF,0xFF
"SPI","disable",0.41596458,1.99999999e-08,,
"SPI","enable",0.4160005,1.99999999e-08,,
"SPI","result",0.41600998,1.498e-05,0x05,0xFF
"SPI","result",0.41603842,1.498e-05,0xE0,0xFF
"SPI","result",0.41606686,1.498e-05,0x75,0xFF
"SPI","result",0.4160953,1.498e-05,0xCD,0xFF
"SPI","result",0.41612374,1.498e-05,0xA4,0xFF
